income,existing_emis,credit_score,loan_amount,tenure_years,loan_type,employment_type,approved
195200.0,111100.0,668,1100000.0,7,Personal,Salaried,0
162400.0,49400.0,702,1410000.0,4,Education,Self-Employed,1
191900.0,0.0,675,5430000.0,15,Home,Self-Employed,1
32300.0,12400.0,863,2540000.0,10,Business,Salaried,0
154700.0,24500.0,699,1180000.0,4,Business,Unemployed,0
185800.0,10900.0,728,1280000.0,14,Education,Salaried,1
96600.0,1100.0,608,4640000.0,25,Home,Salaried,1
52700.0,0.0,724,1180000.0,5,Personal,Self-Employed,1
188600.0,75900.0,841,430000.0,11,Education,Self-Employed,1
195300.0,0.0,712,4560000.0,17,Home,Salaried,0
177100.0,30900.0,311,870000.0,4,Personal,Salaried,0
194600.0,54300.0,741,110000.0,7,Business,Salaried,1
46900.0,4100.0,726,790000.0,5,Personal,Self-Employed,0
85300.0,2300.0,467,610000.0,7,Education,Salaried,0
92700.0,32800.0,596,2180000.0,4,Business,Salaried,0
183400.0,0.0,853,1090000.0,7,Personal,Salaried,1
36600.0,0.0,476,910000.0,6,Personal,Salaried,0
82300.0,9300.0,335,610000.0,1,Personal,Self-Employed,0
74400.0,26700.0,703,1540000.0,15,Home,Salaried,0
38400.0,13200.0,306,2150000.0,8,Business,Self-Employed,0
38600.0,0.0,658,1490000.0,11,Education,Salaried,1
169800.0,400.0,669,1210000.0,4,Education,Salaried,1
82900.0,34300.0,589,290000.0,4,Education,Unemployed,0
114100.0,39100.0,844,890000.0,4,Personal,Salaried,1
75700.0,0.0,627,1400000.0,1,Personal,Unemployed,0
76900.0,41900.0,375,220000.0,6,Personal,Salaried,0
85700.0,11900.0,732,520000.0,6,Education,Salaried,1
116800.0,0.0,716,1020000.0,3,Education,Salaried,0
73000.0,0.0,532,1210000.0,10,Education,Salaried,0
132100.0,18700.0,652,4850000.0,18,Home,Self-Employed,1
153900.0,90500.0,385,2360000.0,5,Business,Salaried,0
143800.0,0.0,663,200000.0,1,Personal,Salaried,1
76100.0,22100.0,782,1790000.0,6,Business,Salaried,1
89700.0,5800.0,879,740000.0,7,Education,Self-Employed,1
151700.0,42000.0,785,270000.0,9,Education,Salaried,1
75500.0,0.0,776,4850000.0,24,Home,Salaried,0
77600.0,39200.0,739,1830000.0,7,Business,Salaried,0
159000.0,59600.0,520,7180000.0,19,Home,Unemployed,0
135000.0,72300.0,699,1540000.0,10,Business,Salaried,0
159600.0,41900.0,695,480000.0,10,Business,Salaried,1
18100.0,9800.0,371,1730000.0,11,Home,Self-Employed,0
38900.0,21700.0,700,6410000.0,27,Home,Salaried,0
195200.0,0.0,561,1870000.0,3,Business,Salaried,0
85700.0,0.0,623,1570000.0,4,Business,Salaried,1
83900.0,0.0,815,850000.0,3,Personal,Salaried,1
33900.0,15300.0,783,420000.0,8,Education,Salaried,0
111500.0,16600.0,777,490000.0,5,Education,Unemployed,1
173600.0,0.0,748,690000.0,4,Personal,Salaried,0
147800.0,0.0,671,1060000.0,20,Home,Salaried,0
146800.0,35300.0,661,900000.0,5,Personal,Self-Employed,1
158000.0,83900.0,795,2130000.0,5,Business,Salaried,0
161900.0,79400.0,755,620000.0,7,Education,Salaried,1
154900.0,47100.0,583,150000.0,1,Personal,Salaried,0
140700.0,1800.0,769,2000000.0,1,Business,Salaried,1
80900.0,19300.0,745,2010000.0,2,Business,Salaried,1
36700.0,14300.0,626,300000.0,13,Education,Salaried,1
44100.0,23000.0,719,2730000.0,6,Business,Salaried,0
119700.0,68400.0,668,4670000.0,17,Home,Salaried,0
161600.0,0.0,862,260000.0,2,Personal,Salaried,1
136800.0,57800.0,715,170000.0,1,Personal,Salaried,1
196500.0,0.0,590,470000.0,2,Business,Salaried,0
117700.0,50900.0,666,250000.0,5,Personal,Salaried,1
120200.0,0.0,738,770000.0,5,Personal,Self-Employed,1
188300.0,0.0,502,160000.0,6,Education,Salaried,0
125100.0,0.0,416,2510000.0,8,Business,Salaried,0
193100.0,0.0,790,1250000.0,5,Personal,Unemployed,0
125000.0,40900.0,652,1990000.0,8,Business,Salaried,1
133400.0,0.0,651,6140000.0,14,Home,Self-Employed,1
178100.0,0.0,715,770000.0,12,Education,Salaried,1
32700.0,0.0,803,750000.0,9,Business,Salaried,1
127300.0,58300.0,832,980000.0,6,Personal,Self-Employed,1
174500.0,0.0,767,870000.0,3,Education,Salaried,1
102800.0,7900.0,401,2110000.0,3,Business,Self-Employed,0
185500.0,87000.0,740,170000.0,7,Education,Salaried,1
139600.0,20200.0,328,710000.0,7,Personal,Unemployed,0
60600.0,0.0,735,1190000.0,3,Education,Unemployed,1
126800.0,74500.0,869,450000.0,15,Education,Salaried,0
131800.0,0.0,461,2920000.0,18,Home,Salaried,0
161900.0,34300.0,304,590000.0,7,Business,Self-Employed,0
99400.0,0.0,575,5900000.0,9,Home,Self-Employed,0
144200.0,37400.0,401,1300000.0,6,Personal,Salaried,0
103900.0,0.0,687,5440000.0,6,Home,Salaried,1
58700.0,17400.0,763,140000.0,9,Education,Salaried,1
62300.0,23200.0,667,880000.0,12,Education,Self-Employed,0
151000.0,78400.0,760,300000.0,10,Education,Self-Employed,1
49200.0,0.0,324,2160000.0,5,Home,Salaried,0
58700.0,0.0,604,7890000.0,18,Home,Salaried,0
154500.0,0.0,735,3310000.0,27,Home,Salaried,1
55300.0,30400.0,636,6660000.0,15,Home,Salaried,0
28900.0,0.0,805,110000.0,5,Personal,Salaried,1
143300.0,13100.0,759,480000.0,8,Education,Self-Employed,1
128700.0,28700.0,688,780000.0,7,Personal,Salaried,0
26200.0,3900.0,543,1100000.0,1,Business,Self-Employed,0
70300.0,0.0,543,5120000.0,20,Home,Self-Employed,0
71000.0,5200.0,408,770000.0,9,Business,Self-Employed,0
89000.0,41900.0,706,6840000.0,7,Home,Unemployed,0
146600.0,11600.0,300,680000.0,4,Education,Self-Employed,0
71100.0,16400.0,466,660000.0,10,Education,Salaried,0
140900.0,35700.0,426,1130000.0,5,Personal,Salaried,1
65500.0,0.0,802,1110000.0,5,Personal,Salaried,1
50900.0,29700.0,632,1410000.0,5,Personal,Salaried,0
100900.0,21300.0,759,2800000.0,10,Business,Unemployed,1
136200.0,81200.0,729,280000.0,10,Education,Self-Employed,0
190500.0,0.0,560,970000.0,5,Personal,Salaried,0
130900.0,27600.0,716,370000.0,14,Education,Salaried,1
53700.0,0.0,845,800000.0,5,Personal,Unemployed,0
60000.0,0.0,660,720000.0,4,Education,Salaried,1
18600.0,5900.0,713,300000.0,9,Business,Salaried,1
27800.0,7200.0,742,1160000.0,7,Business,Self-Employed,0
153100.0,84200.0,661,1400000.0,3,Education,Salaried,0
169000.0,33600.0,669,4020000.0,20,Home,Salaried,1
49600.0,20500.0,739,1710000.0,18,Home,Salaried,0
138600.0,8600.0,608,1430000.0,7,Education,Salaried,1
199400.0,118700.0,773,80000.0,5,Personal,Self-Employed,0
105200.0,15000.0,639,3330000.0,17,Home,Salaried,1
157100.0,20700.0,590,4850000.0,14,Home,Self-Employed,0
128300.0,1400.0,765,1300000.0,23,Home,Self-Employed,1
63000.0,0.0,745,2110000.0,6,Business,Salaried,1
75300.0,14800.0,565,470000.0,1,Business,Salaried,0
83900.0,42900.0,325,570000.0,13,Education,Salaried,0
31200.0,11800.0,723,1370000.0,3,Personal,Self-Employed,0
145400.0,0.0,354,470000.0,9,Business,Salaried,0
127500.0,29200.0,620,250000.0,9,Education,Salaried,1
41200.0,19800.0,732,410000.0,11,Education,Salaried,0
57900.0,16100.0,599,7570000.0,8,Home,Self-Employed,0
83500.0,29400.0,675,210000.0,7,Personal,Self-Employed,1
28000.0,15600.0,810,1750000.0,2,Business,Salaried,0
171200.0,67600.0,816,5950000.0,18,Home,Self-Employed,0
194100.0,9100.0,775,4370000.0,8,Home,Salaried,1
190400.0,9800.0,646,970000.0,4,Personal,Salaried,1
96700.0,24000.0,677,100000.0,4,Personal,Salaried,1
106600.0,4400.0,675,1220000.0,15,Education,Self-Employed,1
35500.0,0.0,753,730000.0,7,Education,Salaried,1
17100.0,10200.0,673,1920000.0,10,Business,Self-Employed,0
189200.0,12100.0,773,3000000.0,5,Business,Salaried,1
25300.0,0.0,649,2300000.0,8,Business,Unemployed,0
116600.0,64700.0,622,1260000.0,1,Personal,Self-Employed,1
67500.0,0.0,665,210000.0,5,Business,Self-Employed,0
190700.0,68600.0,394,970000.0,12,Education,Salaried,0
109200.0,58800.0,790,90000.0,3,Education,Salaried,1
12700.0,3700.0,515,2000000.0,6,Business,Self-Employed,0
164100.0,0.0,411,200000.0,4,Education,Salaried,0
198600.0,2800.0,367,950000.0,6,Business,Self-Employed,0
54800.0,21800.0,734,1280000.0,6,Business,Salaried,0
197300.0,80500.0,481,3200000.0,5,Home,Salaried,0
142600.0,15400.0,864,350000.0,4,Personal,Salaried,1
97800.0,26700.0,517,2310000.0,3,Business,Self-Employed,0
40600.0,0.0,791,2490000.0,9,Business,Self-Employed,0
57800.0,30000.0,701,710000.0,4,Education,Unemployed,0
192300.0,23200.0,778,1380000.0,4,Personal,Unemployed,0
80700.0,4900.0,506,710000.0,2,Personal,Salaried,0
75700.0,36900.0,655,1320000.0,7,Personal,Salaried,0
166100.0,59400.0,837,1010000.0,13,Education,Salaried,1
171200.0,73700.0,638,1060000.0,4,Education,Salaried,1
152500.0,0.0,636,2520000.0,1,Business,Salaried,1
22100.0,1100.0,504,5500000.0,28,Home,Salaried,0
90100.0,0.0,733,1190000.0,15,Education,Salaried,1
28500.0,800.0,724,990000.0,2,Personal,Salaried,1
82600.0,2500.0,843,1370000.0,11,Education,Self-Employed,1
138700.0,5100.0,727,1530000.0,8,Business,Salaried,1
89600.0,0.0,687,3640000.0,24,Home,Self-Employed,1
111700.0,9400.0,774,800000.0,4,Personal,Self-Employed,1
23900.0,14000.0,591,310000.0,3,Personal,Salaried,0
91600.0,50200.0,612,2560000.0,7,Business,Self-Employed,0
158900.0,68000.0,753,7830000.0,9,Home,Salaried,0
131400.0,35800.0,700,5020000.0,19,Home,Self-Employed,0
43100.0,4800.0,777,420000.0,13,Education,Self-Employed,1
152400.0,64300.0,723,7040000.0,8,Home,Self-Employed,0
92100.0,39100.0,733,4090000.0,15,Home,Salaried,0
136100.0,63000.0,474,290000.0,10,Education,Salaried,0
79000.0,7200.0,675,600000.0,2,Personal,Salaried,1
178600.0,0.0,586,240000.0,3,Personal,Salaried,0
13300.0,2800.0,734,750000.0,7,Personal,Salaried,0
161800.0,80600.0,513,1020000.0,6,Business,Unemployed,0
96900.0,4300.0,663,3440000.0,19,Home,Salaried,0
78800.0,0.0,710,400000.0,6,Business,Salaried,1
42100.0,20100.0,696,1440000.0,3,Education,Self-Employed,0
43200.0,16500.0,716,7710000.0,10,Home,Salaried,0
140400.0,17100.0,712,1080000.0,3,Personal,Self-Employed,1
40100.0,3200.0,713,80000.0,7,Education,Salaried,1
138600.0,59600.0,762,2310000.0,4,Business,Salaried,0
129400.0,0.0,623,1080000.0,3,Education,Salaried,1
33600.0,10800.0,637,660000.0,2,Personal,Salaried,1
90600.0,0.0,669,90000.0,6,Personal,Salaried,1
182000.0,74600.0,459,1980000.0,19,Home,Salaried,0
196400.0,0.0,847,730000.0,24,Home,Salaried,1
53600.0,28900.0,701,1720000.0,5,Business,Self-Employed,1
59800.0,9100.0,397,3770000.0,13,Home,Self-Employed,0
114800.0,50600.0,627,1100000.0,1,Personal,Salaried,1
189700.0,0.0,564,240000.0,4,Education,Salaried,0
15400.0,7400.0,862,640000.0,6,Personal,Salaried,0
169300.0,0.0,762,5720000.0,9,Home,Salaried,1
169400.0,46400.0,684,540000.0,3,Personal,Salaried,1
88100.0,0.0,757,910000.0,3,Education,Salaried,1
74000.0,14400.0,710,300000.0,4,Personal,Salaried,1
53600.0,0.0,738,7770000.0,5,Home,Salaried,0
112300.0,0.0,776,730000.0,11,Education,Self-Employed,1
36700.0,19700.0,763,1440000.0,15,Education,Self-Employed,0
46000.0,21900.0,712,700000.0,12,Education,Salaried,0
47400.0,16800.0,583,480000.0,3,Personal,Salaried,0
59000.0,0.0,622,3420000.0,22,Home,Salaried,0
119200.0,0.0,776,1320000.0,13,Education,Unemployed,1
158000.0,67200.0,699,560000.0,21,Home,Salaried,1
152700.0,46500.0,725,1890000.0,4,Business,Salaried,0
181700.0,0.0,769,1760000.0,8,Business,Salaried,1
131100.0,0.0,836,7340000.0,12,Home,Salaried,0
177800.0,94100.0,697,1960000.0,9,Business,Self-Employed,0
31700.0,0.0,668,1770000.0,7,Business,Salaried,0
180600.0,400.0,738,930000.0,5,Personal,Self-Employed,1
70800.0,27300.0,787,450000.0,3,Education,Self-Employed,1
37500.0,20800.0,667,6260000.0,16,Home,Self-Employed,0
17800.0,0.0,692,990000.0,5,Personal,Self-Employed,0
131700.0,0.0,715,930000.0,15,Education,Unemployed,1
172800.0,78400.0,424,1310000.0,9,Business,Salaried,0
199200.0,36600.0,799,2110000.0,1,Business,Salaried,1
170000.0,39600.0,471,1290000.0,3,Personal,Self-Employed,0
112500.0,10600.0,766,770000.0,3,Personal,Salaried,0
122500.0,70100.0,778,5960000.0,12,Home,Salaried,0
140500.0,16500.0,686,5530000.0,15,Home,Unemployed,0
41300.0,1300.0,637,440000.0,10,Education,Self-Employed,1
74000.0,10800.0,698,2120000.0,1,Business,Self-Employed,1
89300.0,3900.0,685,7530000.0,30,Home,Salaried,0
162200.0,15600.0,671,1010000.0,4,Education,Self-Employed,1
149700.0,0.0,381,3780000.0,17,Home,Salaried,0
40100.0,0.0,752,5240000.0,16,Home,Salaried,0
142700.0,400.0,698,1230000.0,8,Education,Salaried,1
88700.0,0.0,722,750000.0,5,Personal,Salaried,1
52700.0,15400.0,347,1100000.0,3,Education,Unemployed,0
109700.0,54300.0,699,2020000.0,3,Business,Salaried,0
117800.0,48500.0,734,1190000.0,6,Business,Self-Employed,1
157400.0,60800.0,305,2190000.0,6,Business,Salaried,0
51000.0,0.0,743,3930000.0,24,Home,Salaried,0
